0.5,0,0
0.608284557,1,2
0.412426835,2,3
0.216569113,3,4
0.020711391,4,5
0.82485367,6,7
0.628995948,7,8
0.433138226,8,9
0.237280504,9,10
0.041422783,10,11
0.845565061,12,13
0.649707339,13,14
0.453849617,14,15
0.257991896,15,16
0.062134174,16,17
0.866276452,18,19
0.67041873,19,20
0.474561009,20,21
0.278703287,21,22
0.082845565,22,23
0.886987843,24,25
0.691130122,25,26
0.4952724,26,27
0.299414678,27,28
0.103556956,28,29
0.907699235,30,31
0.711955242,31,32
0.517297422,32,33
0.324640121,33,34
0.133781783,34,35
0.944605662,36,37
0.757019428,37,38
0.570739951,38,39
0.385653043,39,40
0.201657389,40,41
0.018662793,41,42
0.836690212,43,44
0.655562787,44,45
0.475205327,45,46
0.295561196,46,47
0.116579149,47,48
0.937872582,49,50
0.753135305,50,51
0.568749578,51,52
0.384715131,52,53
0.201031694,53,54
0.017698996,54,55
0.834759142,56,57
0.652173913,57,58
0.469938501,58,59
0.288052638,59,60
0.106516054,60,61
0.925347596,62,63
0.744555042,63,64
0.564110851,64,65
0.384014755,65,66
0.204266487,66,67
0.024865781,67,68
0.845851769,69,70
0.667191029,70,71
0.488876941,71,72
0.310909238,72,73
0.133287655,73,74
0.95602315,75,76
0.779138139,76,77
0.602598344,77,78
0.426409913,78,79
0.250581276,79,80
0.075112145,80,81
0.900028817,82,83
0.725324275,83,84
0.55097826,84,85
0.376990487,85,86
0.203360669,86,87
0.030088523,87,88
0.857211661,89,90
0.684699767,90,91
0.512544571,91,92
0.340745791,92,93
0.169303142,93,94
0.998216814,95,96
0.827530797,96,97
0.657199945,97,98
0.487223976,98,99
0.317602608,99,100
0.14833556,100,101
0.979427992,102,103
0.8109133,103,104
0.642751967,104,105
0.474943715,105,106
0.307488263,106,107
0.140385332,107,108
0.973641602,109,110
0.807286781,110,111
0.641283529,111,112
0.475631567,112,113
0.310156375,113,114
0.14469593,114,115
0.979250464,116,117
0.813821347,117,118
0.648406977,118,119
0.483007353,119,120
0.317622474,120,121
0.15225234,121,122
0.986897096,123,124
0.821558282,124,125
0.656234212,125,126
0.490924884,126,127
0.325630299,127,128
0.160350455,128,129
0.995085407,130,131
0.829836876,131,132
0.664603086,132,133
0.499384035,133,134
0.334179723,134,135
0.168990149,135,136
0.003815314,136,137
0.838657004,138,139
0.673513473,139,140
0.508384678,140,141
0.34327062,141,142
0.178236838,142,143
0.013323853,143,144
0.848545384,145,146
0.683888841,146,147
0.519352982,147,148
0.354937773,148,149
0.190643182,149,150
0.026469175,150,151
0.862428206,152,153
0.698510145,153,154
0.534712556,154,155
0.371035408,155,156
0.207478666,156,157
0.044042299,157,158
0.88073709,159,160
0.717556171,160,161
0.554495515,161,162
0.391555089,162,163
0.22873486,163,164
0.066034795,164,165
0.903463612,166,167
0.7410185,167,168
0.578693441,168,169
0.416488403,169,170
0.254403352,170,171
0.092438256,171,172
0.930599369,173,174
0.768888732,174,175
0.607297938,175,176
0.445826956,176,177
0.284467853,177,178
0.123213895,178,179
0.962068075,180,181
0.801037134,181,182
0.640111255,182,183
0.479290411,183,184
0.318574578,184,185
0.157963732,185,186
0.997458048,187,188
0.837069839,188,189
0.67678653,189,190
0.516608097,190,191
0.356534514,191,192
0.196565757,192,193
0.0367018,193,194
0.876952389,195,196
0.717310631,196,197
0.557773589,197,198
0.398341237,198,199
0.239013551,199,200
0.079790505,200,201
0.92067837,202,203
0.761677146,203,204
0.602780477,204,205
0.44398834,205,206
0.285379432,206,207
0.127020032,207,208
0.968915887,209,210
0.811084964,210,211
0.653503067,211,212
0.496170054,212,213
0.339085783,213,214
0.182250114,214,215
0.025662905,215,216
0.869348722,217,218
0.713287513,218,219
0.557474283,219,220
0.401908893,220,221
0.246591201,221,222
0.091521068,222,223
0.936710306,224,225
0.782164048,225,226
0.62786487,226,227
0.473812632,227,228
0.320007196,228,229
0.16644842,229,230
0.013136167,230,231
0.860096676,232,233
0.707305847,233,234
0.554761065,234,235
0.40246219,235,236
0.250409083,236,237
0.098601605,237,238
